Season	Player	Team	GP	TOI	Shots Against	Saves	Goals Against	SV%	GAA	GSAA	xG Against	HD Shots Against	HD Saves	HD Goals Against	HDSV%	HDGAA	HDGSAA	MD Shots Against	MD Saves	MD Goals Against	MDSV%	MDGAA	MDGSAA	LD Shots Against	LD Saves	LD Goals Against	LDSV%	LDGAA	LDGSAA	Rush Attempts Against	Rebound Attempts Against	Avg. Shot Distance	Avg. Goal Distance
20142015	Dustin Tokarski	MTL	17	766.56666666667	380	346	34	0.911	2.66	-4.63	30.65	97	75	22	0.773	1.72	-5.51	105	97	8	0.924	0.63	0.68	161	157	4	0.975	0.31	0.3	15	39	34.52	19.88
20142015	Alex Stalock	S.J	22	1004.4666666667	457	416	41	0.91	2.45	-5.68	38.39	136	108	28	0.794	1.67	-4.88	130	119	11	0.915	0.66	-0.26	181	179	2	0.989	0.12	2.83	26	45	32.32	18.68
20142015	Robin Lehner	OTT	25	1143.9166666667	615	559	56	0.909	2.94	-8.47	43.25	151	125	26	0.828	1.36	-0.33	139	123	16	0.885	0.84	-4.51	308	294	14	0.955	0.73	-5.78	28	57	36.07	23.88
20142015	Darcy Kuemper	MIN	31	1216.3666666667	582	528	54	0.907	2.66	-9.02	41.68	127	101	26	0.795	1.28	-4.41	141	123	18	0.872	0.89	-6.35	288	278	10	0.965	0.49	-2.31	23	60	37.44	23.83
20142015	Carter Hutton	NSH	18	787.51666666667	339	307	32	0.906	2.44	-5.8	25.89	83	69	14	0.831	1.07	0.11	94	84	10	0.894	0.76	-2.23	152	144	8	0.947	0.61	-3.94	26	33	35.49	23.69
20142015	Matt Hackett	BUF	5	202.25	126	114	12	0.905	3.56	-2.26	9.95	28	22	6	0.786	1.78	-1.24	39	35	4	0.897	1.19	-0.78	58	56	2	0.966	0.59	-0.45	4	13	34.96	27.42
20142015	Anton Khudobin	CAR	34	1561.3666666667	711	642	69	0.903	2.65	-14.05	62.99	229	179	50	0.782	1.92	-11.07	182	172	10	0.945	0.38	5.04	281	272	9	0.968	0.35	-1.5	35	79	32.78	17.91
20142015	Chad Johnson	NYI	19	844.03333333333	403	363	40	0.901	2.84	-8.85	32.49	106	83	23	0.783	1.64	-4.98	115	106	9	0.922	0.64	0.5	169	161	8	0.953	0.57	-3.49	28	49	34.69	21.8
20142015	Ben Scrivens	EDM	57	2642.15	1257	1131	126	0.9	2.86	-28.85	103.24	310	246	64	0.794	1.45	-11.31	381	347	34	0.911	0.77	-2.51	532	505	27	0.949	0.61	-12.8	67	132	35.42	25.5
20142015	Joni Ortio	CGY	6	275.76666666667	127	114	13	0.898	2.83	-3.18	9.94	33	29	4	0.879	0.87	1.61	35	29	6	0.829	1.31	-3.11	50	47	3	0.94	0.65	-1.67	12	7	33.97	26.92
20142015	Evgeni Nabokov	T.B	11	441.8	182	163	19	0.896	2.58	-4.93	14.93	49	40	9	0.816	1.22	-0.67	52	46	6	0.885	0.81	-1.7	80	76	4	0.95	0.54	-1.86	4	23	31.98	24.37
20142015	Al Montoya	FLA	20	765.2	365	327	38	0.896	2.98	-9.79	29.79	97	78	19	0.804	1.49	-2.51	98	85	13	0.867	1.02	-4.9	162	156	6	0.963	0.47	-1.68	20	38	35.03	23.32
20142015	Viktor Fasth	EDM	26	1078.25	547	490	57	0.896	3.17	-14.72	47.26	161	133	28	0.826	1.56	-0.63	134	117	17	0.873	0.95	-5.93	234	223	11	0.953	0.61	-4.75	33	61	34.6	25.63
20142015	Rob Zepp	PHI	10	420.3	171	152	19	0.889	2.71	-5.78	14.25	40	31	9	0.775	1.28	-2.2	34	28	6	0.824	0.86	-3.19	95	91	4	0.958	0.57	-1.46	14	18	37.2	25.37
20142015	Justin Peters	WSH	12	512.83333333333	230	204	26	0.887	3.04	-8.22	17.81	67	52	15	0.776	1.75	-3.61	57	49	8	0.86	0.94	-3.29	92	90	2	0.978	0.23	0.46	13	18	36.88	28.04
20142015	Niklas Backstrom	MIN	19	779.18333333333	342	303	39	0.886	3	-12.57	25.57	79	58	21	0.734	1.62	-7.57	91	79	12	0.868	0.92	-4.48	163	158	5	0.969	0.39	-0.65	20	35	35.41	25.64
20142015	Ilya Bryzgalov	ANA	8	275.71666666667	122	108	14	0.885	3.05	-4.57	8.97	28	21	7	0.75	1.52	-2.24	40	34	6	0.85	1.31	-2.69	48	47	1	0.979	0.22	0.28	8	10	37.2	23.36
20142015	Anton Forsberg	CBJ	5	199.73333333333	112	99	13	0.884	3.91	-4.34	9.51	33	24	9	0.727	2.7	-3.39	35	33	2	0.943	0.6	0.89	42	40	2	0.952	0.6	-0.88	5	13	33.42	20.85
20142015	Kevin Poulin	NYI	1	46	17	15	2	0.882	2.61	-0.69	1.46	9	8	1	0.889	1.3	0.53	3	2	1	0.667	1.3	-0.75	5	5	0	1	0	0.13	2	1	35.59	21.5
20142015	Jacob Markstrom	VAN	3	70.65	31	27	4	0.871	3.4	-1.6	3	10	6	4	0.6	3.4	-2.3	5	5	0	1	0	0.41	16	16	0	1	0	0.43	2	9	34.97	18.5
20142015	Mike McKenna	ARI	1	53.7	29	25	4	0.862	4.47	-1.76	1.78	10	7	3	0.7	3.35	-1.3	5	4	1	0.8	1.12	-0.59	11	11	0	1	0	0.29	1	1	37.62	15.25
20142015	Jussi Rynnas	DAL	2	72.366666666667	36	31	5	0.861	4.15	-2.22	2.91	15	12	3	0.8	2.49	-0.45	5	4	1	0.8	0.83	-0.59	15	14	1	0.933	0.83	-0.6	1	5	33.22	23
20142015	John Curry	MIN	2	53.8	20	17	3	0.85	3.35	-1.45	1.19	4	2	2	0.5	2.23	-1.32	7	6	1	0.857	1.12	-0.42	9	9	0	1	0	0.24	0	4	38.3	21
20142015	Tyler Bunz	EDM	1	20	12	9	3	0.75	9	-2.07	0.95	3	2	1	0.667	3	-0.49	4	3	1	0.75	3	-0.67	5	4	1	0.8	3	-0.87	0	2	31.83	34
20142015	Malcolm Subban	BOS	1	22.083333333333	4	3	1	0.75	2.72	-0.69	0.42	1	1	0	1	0	0.17	2	1	1	0.5	2.72	-0.83	1	1	0	1	0	0.03	1	0	36	31
20152016	Chris Driedger	OTT	1	24.583333333333	7	7	0	1	0	0.53	0.58	2	2	0	1	0	0.33	2	2	0	1	0	0.15	3	3	0	1	0	0.08	1	0	25.14	-
20152016	Kristers Gudlevskis	T.B	1	45.666666666667	22	22	0	1	0	1.65	1.65	5	5	0	1	0	0.83	4	4	0	1	0	0.31	13	13	0	1	0	0.35	0	0	38.59	-
20152016	Roman Will	COL	1	10.733333333333	2	2	0	1	0	0.15	0.21	1	1	0	1	0	0.17	0	0	0	-	0	0	1	1	0	1	0	0.03	1	0	32	-
20152016	Scott Wedgewood	N.J	4	189.01666666667	86	84	2	0.977	0.63	4.46	6.63	19	18	1	0.947	0.32	2.16	22	22	0	1	0	1.69	42	41	1	0.976	0.32	0.13	7	7	34.35	39
20152016	Reto Berra	COL	14	567.08333333333	292	276	16	0.945	1.69	5.92	22.1	62	57	5	0.919	0.53	5.31	79	72	7	0.911	0.74	-0.94	133	129	4	0.97	0.42	-0.43	21	41	35.41	23.88
20152016	Andrew Hammond	OTT	24	1104.4	555	522	33	0.941	1.79	8.66	43.09	133	116	17	0.872	0.92	5.11	154	144	10	0.935	0.54	1.81	252	246	6	0.976	0.33	0.76	26	62	35.02	21.09
20152016	James Reimer	S.J, TOR	40	1787.1333333333	887	834	53	0.94	1.78	13.58	61.51	184	162	22	0.88	0.74	8.59	254	237	17	0.933	0.57	2.48	425	411	14	0.967	0.47	-2.59	54	55	37.14	27.26
20152016	Carey Price	MTL	12	547.48333333333	279	262	17	0.939	1.86	3.94	20.1	55	48	7	0.873	0.77	2.14	79	73	6	0.924	0.66	0.06	127	123	4	0.969	0.44	-0.59	20	27	38.32	24.53
20152016	Connor Hellebuyck	WPG	26	1124.7666666667	524	492	32	0.939	1.71	7.33	42.29	136	116	20	0.853	1.07	2.61	143	134	9	0.937	0.48	1.96	231	228	3	0.987	0.16	3.2	42	49	34.32	17.03
20152016	Mike Smith	ARI	32	1358.35	705	661	44	0.938	1.94	8.92	53.24	163	139	24	0.853	1.06	3.1	193	178	15	0.922	0.66	-0.2	332	328	4	0.988	0.18	4.91	34	63	33.89	21.52
20152016	Brian Elliott	STL	42	1748.25	808	758	50	0.938	1.72	10.65	66.19	237	209	28	0.882	0.96	11.41	211	198	13	0.938	0.45	3.18	336	327	9	0.973	0.31	0.02	60	73	32.29	20.14
20152016	Jhonas Enroth	L.A	16	688.53333333333	321	301	20	0.938	1.74	4.1	24.43	87	76	11	0.874	0.96	3.47	76	70	6	0.921	0.52	-0.17	147	144	3	0.98	0.26	0.95	17	31	36.8	22.3
20152016	Juuse Saros	NSH	1	45.783333333333	16	15	1	0.938	1.31	0.2	0.75	2	1	1	0.5	1.31	-0.67	8	8	0	1	0	0.61	4	4	0	1	0	0.11	0	2	43.94	9
20152016	Henrik Lundqvist	NYR	65	3020.8333333333	1532	1435	97	0.937	1.93	18	130.41	434	367	67	0.846	1.33	5.16	371	352	19	0.949	0.38	9.45	687	676	11	0.984	0.22	7.44	77	152	33.13	18.67
20152016	Roberto Luongo	FLA	62	2811.0666666667	1377	1287	90	0.935	1.92	13.37	103.03	354	301	53	0.85	1.13	5.86	348	325	23	0.934	0.49	3.68	632	618	14	0.978	0.3	2.97	72	128	36.15	22.72
20152016	Steve Mason	PHI	54	2445.8333333333	1268	1186	82	0.935	2.01	13.18	97.43	315	263	52	0.835	1.28	0.37	324	304	20	0.938	0.49	4.84	572	562	10	0.983	0.25	5.36	72	155	36.12	19.88
20152016	Matt Murray	PIT	13	576.36666666667	260	243	17	0.935	1.77	2.52	18.59	71	62	9	0.873	0.94	2.81	61	58	3	0.951	0.31	1.68	110	105	5	0.955	0.52	-2.05	9	22	35.42	24.88
20152016	Joonas Korpisalo	CBJ	31	1447.4666666667	772	721	51	0.934	2.11	6.95	64.14	211	180	31	0.853	1.29	4.08	166	155	11	0.934	0.46	1.73	370	362	8	0.978	0.33	1.93	35	90	36.03	20.55
20152016	Marc-Andre Fleury	PIT	58	2749.6333333333	1293	1206	87	0.933	1.9	10.06	95.68	334	287	47	0.859	1.03	8.53	348	322	26	0.925	0.57	0.68	572	558	14	0.976	0.31	1.36	70	118	34.89	22.75
20152016	Corey Crawford	CHI	58	2672.4166666667	1332	1243	89	0.933	2	10.99	106.8	385	335	50	0.87	1.12	14.01	291	266	25	0.914	0.56	-2.69	618	604	14	0.977	0.31	2.59	67	144	33.19	20.61
20152016	Devan Dubnyk	MIN	67	3100.6333333333	1431	1335	96	0.933	1.86	11.42	101.7	358	305	53	0.852	1.03	6.52	317	295	22	0.931	0.43	2.31	699	679	20	0.971	0.39	-1.24	73	142	37.13	24.7
20152016	Thomas Greiss	NYI	41	1826.15	931	869	62	0.933	2.04	7.89	75.45	281	246	35	0.875	1.15	11.72	264	252	12	0.955	0.39	8.24	344	331	13	0.962	0.43	-3.77	50	75	33.84	27.58
20152016	Louis Domingue	ARI	39	1699.5833333333	891	830	61	0.932	2.15	5.88	67.01	208	172	36	0.827	1.27	-1.42	250	238	12	0.952	0.42	7.17	396	385	11	0.972	0.39	-0.37	39	105	36.56	23.28
20152016	Braden Holtby	WSH	66	3063.8	1400	1303	97	0.931	1.9	8.09	109.47	379	316	63	0.834	1.23	0.02	335	312	23	0.931	0.45	2.69	631	620	11	0.983	0.22	5.94	71	137	36.31	24.66
20152016	Petr Mrazek	DET	54	2314.2333333333	1111	1034	77	0.931	2	6.4	83.37	288	245	43	0.851	1.11	4.89	265	245	20	0.925	0.52	0.32	513	499	14	0.973	0.36	-0.23	31	94	35.63	21.21
20152016	Ryan Miller	VAN	51	2426.6	1267	1178	89	0.93	2.2	6.11	98.55	345	289	56	0.838	1.38	1.36	388	365	23	0.941	0.57	6.75	498	488	10	0.98	0.25	3.37	59	103	33.28	20.09
20152016	Cory Schneider	N.J	58	2658.3	1178	1095	83	0.93	1.87	5.43	90.41	291	250	41	0.859	0.93	7.38	296	273	23	0.922	0.52	-0.3	549	531	18	0.967	0.41	-3.26	59	101	35.92	24.95
20152016	Ben Bishop	T.B	61	2817.6166666667	1282	1192	90	0.93	1.92	6.23	92.12	322	269	53	0.835	1.13	0.54	338	315	23	0.932	0.49	2.92	578	565	13	0.978	0.28	2.52	69	107	37.23	24.69
20152016	Michal Neuvirth	PHI	32	1403.7	674	627	47	0.93	2.01	3.59	51.59	155	128	27	0.826	1.15	-1.23	164	151	13	0.921	0.56	-0.43	329	322	7	0.979	0.3	1.83	33	86	36.27	19.55
20152016	Frederik Andersen	ANA	43	1787.9166666667	824	766	58	0.93	1.95	3.85	61.9	211	181	30	0.858	1.01	5.08	203	189	14	0.931	0.47	1.56	367	354	13	0.965	0.44	-3.15	49	72	35.92	25.64
20152016	Robin Lehner	BUF	21	902.46666666667	495	460	35	0.929	2.33	2.16	33.85	107	86	21	0.804	1.4	-3.21	87	83	4	0.954	0.27	2.67	281	271	10	0.964	0.66	-2.46	29	43	40.27	27.94
20152016	Matthew O'Connor	OTT	1	39.533333333333	28	26	2	0.929	3.04	0.1	1.7	7	7	0	1	0	1.16	5	4	1	0.8	1.52	-0.62	16	15	1	0.938	1.52	-0.57	1	1	36.86	29.5
20152016	Jonathan Quick	L.A	68	3192.7	1368	1270	98	0.928	1.84	4.69	108.03	337	289	48	0.858	0.9	8.03	374	348	26	0.93	0.49	2.68	595	571	24	0.96	0.45	-8.03	74	139	35.82	27.02
20152016	Jake Allen	STL	47	2057.8666666667	953	884	69	0.928	2.01	2.54	69.32	237	192	45	0.81	1.31	-5.59	265	252	13	0.951	0.38	7.32	423	412	11	0.974	0.32	0.36	50	85	33.88	22
20152016	Ben Scrivens	MTL	15	637.3	345	320	25	0.928	2.35	0.9	24.79	87	67	20	0.77	1.88	-5.53	79	75	4	0.949	0.38	2.06	164	163	1	0.994	0.09	3.4	13	30	36.88	16.8
20152016	Calvin Pickard	COL	20	761.41666666667	416	386	30	0.928	2.36	1.23	33.45	123	104	19	0.846	1.5	1.45	103	98	5	0.951	0.39	2.9	176	170	6	0.966	0.47	-1.28	23	39	34.88	19.23
20152016	Antti Raanta	NYR	25	956.71666666667	429	398	31	0.928	1.94	1.2	36.65	144	121	23	0.84	1.44	0.94	88	83	5	0.943	0.31	1.75	179	176	3	0.983	0.19	1.81	25	48	32.6	18.35
20152016	Tuukka Rask	BOS	64	2946.0166666667	1464	1356	108	0.926	2.2	1.9	109.05	346	282	64	0.815	1.3	-6.47	380	353	27	0.929	0.55	2.14	680	664	16	0.976	0.33	2.25	87	124	36.91	21.74
20152016	Craig Anderson	OTT	60	2791.75	1510	1397	113	0.925	2.43	0.35	109.35	365	306	59	0.838	1.27	1.69	388	347	41	0.894	0.88	-11.25	710	697	13	0.982	0.28	6.06	78	148	35.86	20.58
20152016	Al Montoya	FLA	25	1052.9666666667	469	434	35	0.925	1.99	0.21	36.5	114	90	24	0.789	1.37	-5.05	115	107	8	0.93	0.46	0.82	219	216	3	0.986	0.17	2.88	28	43	36.95	18.91
20152016	Chad Johnson	BUF	45	2066.6333333333	991	917	74	0.925	2.15	0.39	74.55	236	194	42	0.822	1.22	-2.76	236	215	21	0.911	0.61	-2.9	496	485	11	0.978	0.32	2.32	51	74	36.54	19.84
20152016	Martin Jones	S.J	65	3046.6	1334	1234	100	0.925	1.97	0.14	103.43	355	303	52	0.854	1.02	7.03	351	316	35	0.9	0.69	-8.09	580	567	13	0.978	0.26	2.57	70	116	34.6	22.84
20152016	Carter Hutton	NSH	17	769.6	361	334	27	0.925	2.1	0.1	25.72	76	63	13	0.829	1.01	-0.36	102	93	9	0.912	0.7	-1.18	163	158	5	0.969	0.39	-0.62	28	36	38.27	23.93
20152016	Andrei Vasilevskiy	T.B	24	962.05	469	434	35	0.925	2.18	0.21	32.42	103	90	13	0.874	0.81	4.13	129	118	11	0.915	0.69	-1.11	221	210	11	0.95	0.69	-5.07	28	32	38.03	29.89
20152016	Antti Niemi	DAL	48	2112.9	970	896	74	0.924	2.1	-1.19	81.43	276	230	46	0.833	1.31	-0.11	226	212	14	0.938	0.4	3.33	426	412	14	0.967	0.4	-2.56	53	95	35.45	21
20152016	Semyon Varlamov	COL	57	2550.4333333333	1365	1260	105	0.923	2.47	-2.53	105.02	358	301	57	0.841	1.34	2.52	358	333	25	0.93	0.59	2.45	599	578	21	0.965	0.49	-4.92	57	164	36.57	29.74
20152016	Philipp Grubauer	WSH	22	875.31666666667	400	369	31	0.923	2.12	-0.97	32.09	102	87	15	0.853	1.03	1.96	115	104	11	0.904	0.75	-2.18	159	154	5	0.969	0.34	-0.73	38	38	35.75	24.13
20152016	Jaroslav Halak	NYI	36	1708.4166666667	806	743	63	0.922	2.21	-2.5	69.62	254	214	40	0.843	1.4	2.23	221	204	17	0.923	0.6	-0.05	310	304	6	0.981	0.21	2.32	50	87	31.05	20
20152016	Darcy Kuemper	MIN	21	870.15	412	380	32	0.922	2.21	-1.07	32	109	90	19	0.826	1.31	-0.88	118	110	8	0.932	0.55	1.05	173	168	5	0.971	0.34	-0.36	21	33	34.73	20.09
20152016	John Gibson	ANA	40	1802.3833333333	765	705	60	0.922	2	-2.57	60.64	204	164	40	0.804	1.33	-6.08	205	190	15	0.927	0.5	0.72	322	317	5	0.984	0.17	3.64	59	83	34.84	18.52
20152016	Linus Ullmark	BUF	20	954.15	477	440	37	0.922	2.33	-1.19	33.89	110	85	25	0.773	1.57	-6.71	129	121	8	0.938	0.5	1.89	221	217	4	0.982	0.25	1.93	28	34	36.69	19.05
20152016	Jimmy Howard	DET	37	1546.1833333333	761	700	61	0.92	2.37	-3.87	60.68	228	188	40	0.825	1.55	-2.09	191	179	12	0.937	0.47	2.64	315	306	9	0.971	0.35	-0.54	37	82	34.07	18.57
20152016	Pekka Rinne	NSH	66	3103.9666666667	1370	1261	109	0.92	2.11	-6.16	96.18	302	235	67	0.778	1.3	-16.79	337	314	23	0.932	0.44	2.84	661	642	19	0.971	0.37	-1.26	63	113	36.88	20.07
20152016	Richard Bachman	VAN	1	47.8	25	23	2	0.92	2.51	-0.12	1.92	8	7	1	0.875	1.26	0.33	5	4	1	0.8	1.26	-0.62	10	10	0	1	0	0.27	1	1	37.24	23
20152016	Joni Ortio	CGY	22	960.91666666667	460	423	37	0.92	2.31	-2.47	38.14	124	103	21	0.831	1.31	-0.38	124	114	10	0.919	0.62	-0.49	201	195	6	0.97	0.37	-0.6	26	43	33.97	22.7
20152016	Cam Talbot	EDM	56	2551.0166666667	1281	1178	103	0.92	2.42	-6.84	97.52	306	250	56	0.817	1.32	-5.12	357	330	27	0.924	0.64	0.37	577	559	18	0.969	0.42	-2.51	75	126	35.37	25.59
20152016	Karri Ramo	CGY	37	1761	859	789	70	0.919	2.39	-5.52	67.94	229	183	46	0.799	1.57	-7.92	205	188	17	0.917	0.58	-1.28	389	382	7	0.982	0.24	3.44	50	83	34.97	17.03
20152016	Cam Ward	CAR	52	2485.6333333333	1086	997	89	0.918	2.15	-7.48	90.99	277	227	50	0.819	1.21	-3.94	280	261	19	0.932	0.46	2.47	495	475	20	0.96	0.48	-6.71	47	114	35.1	22.02
20152016	Ondrej Pavelec	WPG	33	1486.45	686	630	56	0.918	2.26	-4.5	56.75	201	162	39	0.806	1.57	-5.58	164	153	11	0.933	0.44	1.57	300	294	6	0.98	0.24	2.05	44	72	35.01	17.66
20152016	Jeff Zatkoff	PIT	14	578.61666666667	306	281	25	0.918	2.59	-2.03	18.63	65	45	20	0.692	2.07	-9.19	62	61	1	0.984	0.1	3.75	167	163	4	0.976	0.41	0.48	17	23	37.68	19.92
20152016	Scott Darling	CHI	29	1284.2166666667	621	570	51	0.918	2.38	-4.38	48.12	164	137	27	0.835	1.26	0.27	162	148	14	0.914	0.65	-1.58	277	268	9	0.968	0.42	-1.56	39	63	34.37	22.92
20152016	Jacob Markstrom	VAN	32	1471.95	756	694	62	0.918	2.53	-5.25	62.29	203	174	29	0.857	1.18	4.75	229	207	22	0.904	0.9	-4.44	299	288	11	0.963	0.45	-2.97	36	90	35.08	24.98
20152016	Jean-Francois Berube	NYI	7	313.43333333333	146	134	12	0.918	2.3	-1.04	11.89	47	39	8	0.83	1.53	-0.19	38	35	3	0.921	0.57	-0.09	58	57	1	0.983	0.19	0.56	9	12	33.03	16.75
20152016	Charlie Lindgren	MTL	1	56.2	24	22	2	0.917	2.14	-0.2	2.55	7	7	0	1	0	1.16	5	4	1	0.8	1.07	-0.62	11	10	1	0.909	1.07	-0.7	2	7	34.08	40
20152016	Sergei Bobrovsky	CBJ	37	1682.1	815	746	69	0.915	2.46	-7.82	62.79	200	162	38	0.81	1.36	-4.75	223	206	17	0.924	0.61	0.1	366	352	14	0.962	0.5	-4.17	40	85	36.45	23.2
20152016	Jonas Gustavsson	BOS	24	999.81666666667	501	458	43	0.914	2.58	-5.39	35.86	120	98	22	0.817	1.32	-2.05	134	124	10	0.925	0.6	0.27	232	221	11	0.953	0.66	-4.77	29	44	35.58	21.98
20152016	Mike Condon	MTL	55	2487.8333333333	1149	1050	99	0.914	2.39	-12.75	89.97	320	261	59	0.816	1.42	-5.79	281	250	31	0.89	0.75	-9.45	510	501	9	0.982	0.22	4.69	69	127	34.4	19.41
20152016	Jonathan Bernier	TOR	38	1694.2166666667	894	816	78	0.913	2.76	-10.89	66.93	193	158	35	0.819	1.24	-2.91	245	218	27	0.89	0.96	-8.21	425	410	15	0.965	0.53	-3.59	48	66	36.85	24.81
20152016	Anton Forsberg	CBJ	4	135.1	69	63	6	0.913	2.66	-0.82	6.41	25	22	3	0.88	1.33	1.16	17	17	0	1	0	1.3	26	23	3	0.885	1.33	-2.3	9	13	34.7	35.67
20152016	Anders Nilsson	EDM, STL	29	1208.5666666667	624	569	55	0.912	2.73	-8.16	49.62	166	139	27	0.837	1.34	0.6	168	151	17	0.899	0.84	-4.12	279	268	11	0.961	0.55	-3.51	16	62	33.24	23.2
20152016	Michael Leighton	CHI	1	32.3	11	10	1	0.909	1.86	-0.17	0.66	3	3	0	1	0	0.5	3	3	0	1	0	0.23	4	3	1	0.75	1.86	-0.89	1	0	33.73	30
20152016	Kari Lehtonen	DAL	43	1825.3333333333	879	799	80	0.909	2.63	-14.02	72.87	243	194	49	0.798	1.61	-8.6	223	206	17	0.924	0.56	0.1	373	359	14	0.962	0.46	-3.99	37	95	35.42	23.54
20152016	Eddie Lack	CAR	34	1549.5833333333	762	693	69	0.909	2.67	-11.8	68.9	229	190	39	0.83	1.51	-0.92	196	169	27	0.862	1.05	-11.97	318	315	3	0.991	0.12	5.54	25	98	32.14	18.43
20152016	Anders Lindback	ARI	19	678.46666666667	327	297	30	0.908	2.65	-5.45	24.17	97	80	17	0.825	1.5	-0.87	61	55	6	0.902	0.53	-1.32	155	148	7	0.955	0.62	-2.84	16	27	35.16	23.43
20152016	Michael Hutchinson	WPG	30	1251.85	598	542	56	0.906	2.68	-11.11	46.31	155	122	33	0.787	1.58	-7.23	164	148	16	0.902	0.77	-3.43	254	247	7	0.972	0.34	-0.18	31	53	34.97	20.16
20152016	Keith Kinkaid	N.J	23	990.38333333333	465	421	44	0.905	2.67	-9.09	33.15	100	75	25	0.75	1.51	-8.37	127	117	10	0.921	0.61	-0.26	228	219	9	0.961	0.55	-2.88	20	26	35.57	19.82
20152016	Anton Khudobin	ANA	9	287.96666666667	133	120	13	0.902	2.71	-3.02	11.83	47	40	7	0.851	1.46	0.81	31	26	5	0.839	1.04	-2.62	50	49	1	0.98	0.21	0.34	19	16	33.78	33.31
20152016	Garret Sparks	TOR	17	767.58333333333	365	328	37	0.899	2.89	-9.6	28.12	84	65	19	0.774	1.49	-5.03	91	77	14	0.846	1.09	-7.02	182	178	4	0.978	0.31	0.89	17	33	37.03	21.81
20152016	Jonas Hiller	CGY	26	1057.9	497	445	52	0.895	2.95	-14.69	40.93	151	122	29	0.808	1.64	-3.89	119	103	16	0.866	0.91	-6.88	202	195	7	0.965	0.4	-1.58	30	58	34.21	26
20152016	Curtis McElhinney	CBJ	18	647.95	305	272	33	0.892	3.06	-10.1	24.44	83	63	20	0.759	1.85	-6.2	76	66	10	0.868	0.93	-4.17	136	134	2	0.985	0.19	1.65	20	36	35.82	23.18
20152016	Niklas Backstrom	CGY	4	184.98333333333	82	73	9	0.89	2.92	-2.84	6.6	26	21	5	0.808	1.62	-0.68	18	15	3	0.833	0.97	-1.62	38	37	1	0.974	0.32	0.02	7	8	29.82	14.22
20152016	Christopher Gibson	NYI	4	165.35	82	73	9	0.89	3.27	-2.84	5.7	14	11	3	0.786	1.09	-0.67	33	29	4	0.879	1.45	-1.47	28	26	2	0.929	0.73	-1.25	5	3	36.85	42.56
20152016	Alex Stalock	S.J	13	520.88333333333	216	192	24	0.889	2.76	-7.79	15.51	58	45	13	0.776	1.5	-3.36	58	51	7	0.879	0.81	-2.55	92	89	3	0.967	0.35	-0.53	11	17	34.53	21.54
20152016	Niklas Treutle	ARI	2	36.133333333333	9	8	1	0.889	1.66	-0.32	0.69	2	1	1	0.5	1.66	-0.67	1	1	0	1	0	0.08	5	5	0	1	0	0.13	1	1	42.89	9
20152016	Jason Kasdorf	BUF	1	51.583333333333	26	23	3	0.885	3.49	-1.05	1.44	3	2	1	0.667	1.16	-0.5	4	3	1	0.75	1.16	-0.69	19	18	1	0.947	1.16	-0.49	3	0	41.35	29
20152016	Dustin Tokarski	MTL	6	186.78333333333	77	68	9	0.883	2.89	-3.22	5.66	16	11	5	0.688	1.61	-2.34	22	19	3	0.864	0.96	-1.31	34	33	1	0.971	0.32	-0.09	3	7	37.34	19
20152016	Laurent Brossoit	EDM	5	233.08333333333	117	102	15	0.872	3.86	-6.22	10.9	35	29	6	0.829	1.54	-0.18	34	28	6	0.824	1.54	-3.39	46	43	3	0.935	0.77	-1.77	4	11	30.09	21.93
20152016	Peter Budaj	L.A	1	54.183333333333	23	20	3	0.87	3.32	-1.27	1.78	9	7	2	0.778	2.21	-0.5	3	3	0	1	0	0.23	9	9	0	1	0	0.24	0	1	32.48	37.67
20152016	Yann Danis	N.J	2	34.95	15	12	3	0.8	5.15	-1.87	2.65	7	5	2	0.714	3.43	-0.84	3	2	1	0.667	1.72	-0.77	5	5	0	1	0	0.13	1	4	24.4	15.33
20152016	Magnus Hellberg	NYR	1	18	5	4	1	0.8	3.33	-0.62	0.48	1	0	1	0	3.33	-0.83	2	2	0	1	0	0.15	2	2	0	1	0	0.05	1	0	40.2	18
20152016	Pheonix Copley	STL	1	20.433333333333	5	4	1	0.8	2.94	-0.62	0.21	1	1	0	1	0	0.17	1	0	1	0	2.94	-0.92	3	3	0	1	0	0.08	0	0	36.4	25
20152016	Jordan Binnington	STL	1	10.783333333333	4	3	1	0.75	5.56	-0.7	0.39	0	0	0	-	0	0	4	3	1	0.75	5.56	-0.69	0	0	0	-	0	0	0	0	22.5	27
20162017	Dustin Tokarski	ANA	1	7.7833333333333	3	3	0	1	0	0.23	0.17	1	1	0	1	0	0.17	1	1	0	1	0	0.08	1	1	0	1	0	0.03	0	0	25	-
20162017	Jack Campbell	L.A	1	16	4	4	0	1	0	0.31	0.19	0	0	0	-	0	0	0	0	0	-	0	0	4	4	0	1	0	0.11	1	0	44	-
20162017	Marek Langhamer	ARI	1	8.3166666666667	2	2	0	1	0	0.15	0.13	1	1	0	1	0	0.17	0	0	0	-	0	0	1	1	0	1	0	0.03	0	0	35.5	-
20162017	Kristers Gudlevskis	T.B	1	11.45	3	3	0	1	0	0.23	0.28	0	0	0	-	0	0	2	2	0	1	0	0.16	1	1	0	1	0	0.03	0	0	27	-
20162017	Alex Nedeljkovic	CAR	1	20.483333333333	16	16	0	1	0	1.23	1.02	2	2	0	1	0	0.34	4	4	0	1	0	0.33	9	9	0	1	0	0.26	0	0	40	-
