Season	Player	Team	GP	TOI	Shots Against	Saves	Goals Against	SV%	GAA	GSAA	xG Against	HD Shots Against	HD Saves	HD Goals Against	HDSV%	HDGAA	HDGSAA	MD Shots Against	MD Saves	MD Goals Against	MDSV%	MDGAA	MDGSAA	LD Shots Against	LD Saves	LD Goals Against	LDSV%	LDGAA	LDGSAA	Rush Attempts Against	Rebound Attempts Against	Avg. Shot Distance	Avg. Goal Distance
20142015	John Gibson	ANA	23	1339.9166666667	673	615	58	0.914	2.6	-0.55	57.09	171	134	37	0.784	1.66	-6.4	167	149	18	0.892	0.81	-3.3	311	308	3	0.99	0.13	7.51	35	57	34.08	20.41
20142015	Jake Allen	STL	37	2077.0333333333	909	830	79	0.913	2.28	-1.41	79.88	231	192	39	0.831	1.13	2.33	276	254	22	0.92	0.64	2.3	372	354	18	0.952	0.52	-5.43	63	85	33.18	24.62
20142015	Karri Ramo	CGY	34	1731.7833333333	852	777	75	0.912	2.6	-2.27	72.95	236	192	44	0.814	1.52	-1.77	232	212	20	0.914	0.69	0.43	352	341	11	0.969	0.38	0.89	64	84	34.03	19.17
20142015	Jonathan Bernier	TOR	58	3177.15	1734	1582	152	0.912	2.87	-3.98	155.12	450	378	72	0.84	1.36	8.51	475	432	43	0.909	0.81	-1.18	756	719	37	0.951	0.7	-11.45	90	160	35.5	26.61
20142015	Ryan Miller	VAN	45	2541.5166666667	1199	1092	107	0.911	2.53	-4.65	105.73	318	269	49	0.846	1.16	7.9	322	282	40	0.876	0.94	-11.65	518	500	18	0.965	0.42	-0.5	58	126	34.8	25.12
20142015	Cam Ward	CAR	51	3007.1833333333	1351	1230	121	0.91	2.41	-5.68	115.6	348	275	73	0.79	1.46	-10.74	345	313	32	0.907	0.64	-1.62	618	602	16	0.974	0.32	4.88	55	141	35.31	20.84
20142015	Jimmy Howard	DET	53	2970.6166666667	1347	1226	121	0.91	2.44	-6.02	107.3	325	261	64	0.803	1.29	-5.85	316	286	30	0.905	0.61	-2.18	654	629	25	0.962	0.5	-2.9	54	94	36.79	25.63
20142015	Dustin Tokarski	MTL	17	999.96666666667	509	463	46	0.91	2.76	-2.55	44.31	133	100	33	0.752	1.98	-9.2	145	137	8	0.945	0.48	4.77	211	206	5	0.976	0.3	2.13	24	54	34.28	17.93
20142015	Anders Lindback	BUF, DAL	26	1407.9666666667	798	725	73	0.909	3.11	-4.88	61.08	191	149	42	0.78	1.79	-7.83	220	201	19	0.914	0.81	0.37	367	355	12	0.967	0.51	0.4	46	58	36.47	22.84
20142015	Thomas Greiss	PIT	20	1159.6166666667	545	495	50	0.908	2.59	-3.48	45.25	151	124	27	0.821	1.4	0.02	139	124	15	0.892	0.78	-2.76	236	228	8	0.966	0.41	-0.03	27	56	35.31	23.86
20142015	James Reimer	TOR	35	1766.8833333333	1000	907	93	0.907	3.16	-7.64	84.52	268	223	45	0.832	1.53	2.95	264	235	29	0.89	0.98	-5.76	435	417	18	0.959	0.61	-3.3	54	87	35.89	24.51
20142015	Martin Jones	L.A	15	775.36666666667	307	278	29	0.906	2.24	-2.79	26.91	76	59	17	0.776	1.32	-3.4	94	87	7	0.926	0.54	1.28	129	124	5	0.961	0.39	-0.64	10	25	34.24	22.03
20142015	Robin Lehner	OTT	25	1471.5833333333	779	705	74	0.905	3.02	-7.5	60.38	198	164	34	0.828	1.39	1.43	173	154	19	0.89	0.77	-3.77	387	366	21	0.946	0.86	-7.92	38	72	36.12	25.05
20142015	Darcy Kuemper	MIN	31	1548.7166666667	719	651	68	0.905	2.63	-6.62	55.33	165	136	29	0.824	1.12	0.52	184	160	24	0.87	0.93	-7.8	340	325	15	0.956	0.58	-3.51	30	73	36.8	24.6
20142015	Mike Smith	ARI	62	3559.4	1955	1768	187	0.904	3.15	-20.12	164.09	547	435	112	0.795	1.89	-14.13	516	472	44	0.915	0.74	1.43	838	808	30	0.964	0.51	-1.68	102	200	34.53	22.09
20142015	Jhonas Enroth	BUF, DAL	50	2833.6	1504	1359	145	0.904	3.07	-16.61	127.46	410	326	84	0.795	1.78	-10.64	360	329	31	0.914	0.66	0.7	698	669	29	0.958	0.61	-5.41	77	134	35.76	24.4
20142015	Kari Lehtonen	DAL	65	3697.6833333333	1875	1694	181	0.903	2.94	-20.94	166.82	519	414	105	0.798	1.7	-12.14	515	467	48	0.907	0.78	-2.66	777	750	27	0.965	0.44	-0.74	105	241	34.73	22.96
20142015	Alex Stalock	S.J	22	1236.5	553	499	54	0.902	2.62	-6.79	50.36	171	135	36	0.789	1.75	-5.4	152	138	14	0.908	0.68	-0.62	217	213	4	0.982	0.19	3.33	29	56	32.16	18.04
20142015	Carter Hutton	NSH	18	1009.85	450	406	44	0.902	2.61	-5.59	39.21	119	99	20	0.832	1.19	1.29	119	107	12	0.899	0.71	-1.52	200	188	12	0.94	0.71	-5.24	30	48	34.64	24.77
20142015	Anton Khudobin	CAR	34	1900.35	875	788	87	0.901	2.75	-12.31	81.35	281	221	60	0.786	1.89	-9.72	219	205	14	0.936	0.44	5.28	352	339	13	0.963	0.41	-1.11	40	90	33.18	18.26
20142015	Ray Emery	PHI	31	1569.5166666667	758	678	80	0.894	3.06	-15.3	66.54	209	163	46	0.78	1.76	-8.61	171	148	23	0.865	0.88	-7.94	351	340	11	0.969	0.42	0.86	36	106	35.08	22.46
20142015	Al Montoya	FLA	20	956.93333333333	453	404	49	0.892	3.07	-10.33	39.5	122	98	24	0.803	1.5	-2.17	124	106	18	0.855	1.13	-7.08	196	189	7	0.964	0.44	-0.38	27	48	35.26	23.88
20142015	Ben Scrivens	EDM	57	3227.5666666667	1542	1372	170	0.89	3.16	-38.37	134.91	401	316	85	0.788	1.58	-13.25	446	402	44	0.901	0.82	-4.73	656	616	40	0.939	0.74	-17.83	75	162	35.04	26.13
20142015	Chad Johnson	NYI	19	1052.8166666667	488	434	54	0.889	3.08	-12.34	42.42	134	105	29	0.784	1.65	-5.02	142	127	15	0.894	0.85	-2.5	197	187	10	0.949	0.57	-3.34	29	58	34.09	22.19
20142015	Rob Zepp	PHI	10	519.01666666667	223	198	25	0.888	2.89	-5.96	21.69	63	51	12	0.81	1.39	-0.73	42	33	9	0.786	1.04	-5.3	114	110	4	0.965	0.46	-0.15	16	26	36.48	24.12
20142015	Viktor Fasth	EDM	26	1336.4833333333	681	605	76	0.888	3.41	-17.87	62.92	205	166	39	0.81	1.75	-2.32	167	147	20	0.88	0.9	-5.3	288	272	16	0.944	0.72	-6.27	36	74	34.58	27.25
20142015	Niklas Backstrom	MIN	19	1004.8833333333	452	401	51	0.887	3.05	-12.42	36.88	109	80	29	0.734	1.73	-9.5	119	105	14	0.882	0.84	-3.52	214	207	7	0.967	0.42	0.23	22	47	35.63	24.55
20142015	Evgeni Nabokov	T.B	11	553.43333333333	245	216	29	0.882	3.14	-8.09	22.94	78	62	16	0.795	1.73	-2.04	65	58	7	0.892	0.76	-1.28	100	95	5	0.95	0.54	-1.62	7	30	31.6	25.21
